"contact-coeff-00","contact-coeff-10","contact-coeff-20","contact-coeff-30","contact-coeff-40","contact-coeff-50","contact-coeff-60","contact-coeff-70","contact-coeff-80","contact-coeff-postld-00","contact-coeff-postld-10","contact-coeff-postld-20","contact-coeff-postld-30","contact-coeff-postld-40","contact-coeff-postld-50","contact-coeff-postld-60","contact-coeff-postld-70","contact-coeff-postld-80","firstlockdown-endday","mean-time-vent","death-prob-home-70","death-prob-home-80","time-symp-to-hosp","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","rr.1"
3.9358534744938,0.55619213647078,3.15557442017184,3.63913414854557,3.52693008617242,3.24001254765336,2.32903277380138,3.46003046959977,14.7755513083343,0.134152293854976,6.47289027406621,1.4918415122425,1.78682254193535,1.14580060250205,0.925376019556474,0.671561840294082,0.856259919940042,2.80104652497953,125.678485397481,5.1654368710557,0.106561204955604,0.369619101683368,9.95144348711363,0.601078102040059,1.15871867089004,0.531616942799438,156.324491996421,0.68823904761861,0.802941547571351,0.0114441614902903,0.0242255717883205,0.0522517340800799,0.0326198873387649,0.101925918516653,0.228424423142999,0.283948754139081,0.150386258585485,0.785390418257321
4.02908020130292,0.560713259723462,3.22328763212046,3.74749344874112,3.60534790875831,3.30362226748444,2.35970218186404,3.61094884798229,14.961605382126,0.131576018222444,6.45162522315383,1.49069846624531,1.79956501855922,1.14811262435389,0.92796949346402,0.679100294217252,0.835691004650887,2.83694338799532,125.862315450462,5.18262457865348,0.107059509266545,0.368924874019945,9.99375858364134,0.61301402014888,1.16465360419032,0.524919205308575,157.101759120452,0.690167944924355,0.809762291700522,0.0114853138076646,0.0255436528392646,0.0514422190620937,0.0341859972791944,0.103195889501797,0.231668280811138,0.28554193171281,0.151405876702296,0.775386129298273
4.0119273657918,0.480147549790936,3.20486082961872,3.70839961827072,3.60104239133505,3.26748852812526,2.39144475245172,3.56015218798246,15.0324916317814,0.220214352077219,6.46531856237104,1.51407565464409,1.8095448008593,1.16532984165879,0.930463736725602,0.685892611514234,0.852966980892361,2.82328068465531,125.865748863734,5.2773192230871,0.107210589930683,0.375994645190641,9.77054681823405,0.613085912578272,1.17578700293849,0.517111766124598,156.359145027343,0.694833506262377,0.811353141792154,0.0104234681117732,0.0262466098062521,0.0515064036343203,0.0355029202085387,0.102449641141363,0.22985047066278,0.287154600601786,0.151076680527194,0.754972286072434
4.08676491627724,0.512617453074962,3.17875228544513,3.6436095682717,3.59826561985679,3.2642407122214,2.35633613253368,3.53888682302259,14.9839005746843,0.215241279212048,6.35038157521336,1.47566513714355,1.78213884588924,1.14300785958332,0.920106637361395,0.680167005147458,0.853633835599775,2.83302066777205,125.407145059602,5.3043428962548,0.106107782505203,0.382149096171546,9.78371085203873,0.610668831838782,1.16668817895999,0.506890463546092,156.09003602608,0.694936217105071,0.822340811213493,0.0101194439959538,0.0253246739080789,0.0506251742155991,0.0383887607591704,0.105436432222251,0.231146533509587,0.289212151606666,0.154511404047756,0.796864852114541
4.07587418541373,0.472102590866129,3.17805533564687,3.67222959122152,3.47887514224172,3.20910344080088,2.35455507933326,3.49007844962249,14.9122672721601,0.271949280772493,6.41806501883413,1.49107523972045,1.78501848797158,1.15453619674675,0.908299003143172,0.663300251451846,0.828390364309496,2.83418248042953,125.740066978448,5.24075853384999,0.0998934070284809,0.378100264075838,9.87137267492459,0.602921977876804,1.16804642853024,0.510150560649763,155.78637761345,0.6909765689041,0.834097914138271,0.0109741726185618,0.025124753124082,0.0509427573321148,0.0407554950206191,0.105139606008866,0.233177045855867,0.290637142261459,0.154875807877333,0.800183173589088
3.98186113034086,0.398395916338381,3.13117758555194,3.60696429895225,3.50264881886529,3.19057855711943,2.31477903702267,3.49962600486369,14.8481364225655,0.32206718923335,6.54558073370295,1.53887599476217,1.85826818066609,1.18708499035299,0.933508550972326,0.689177562051033,0.867977496748813,2.87008147327746,125.699196706921,5.26228077392322,0.100260750238797,0.380457249462751,9.8098183538538,0.608195728639259,1.16359304336901,0.522118277965392,156.303544626345,0.694721385081361,0.840682601720298,0.0107533548541962,0.0260469260742277,0.0494899880384377,0.0419775791022088,0.105737177968251,0.2315718836099,0.285335851927376,0.150902876579779,0.769441509350395
4.04813532595926,0.372777656137964,3.19370843767831,3.65527862366034,3.60622142446935,3.23013069511854,2.31121339155657,3.47314686286158,14.8073182166972,0.294993839900229,6.45631761607143,1.51987919484325,1.84460084103205,1.17529672014571,0.929892922681126,0.691379806631435,0.860569595063676,2.79845711416699,125.086857401351,5.32103118651779,0.104045379902381,0.382216784960277,9.81664939265124,0.608409817851642,1.18593706694255,0.513780720150494,156.030817888391,0.695211992708737,0.824735574920602,0.0122848674155816,0.027487588522634,0.0497896320770505,0.0404316700446295,0.103787462392051,0.231380009899658,0.286167062672557,0.150093359151148,0.764688071613489
4.0222878829147,0.45753072331837,3.15238397831818,3.62391380261485,3.5064279010293,3.24249891082244,2.30455579505378,3.53465182076083,15.0421341563118,0.390090138235128,6.28906879523679,1.49847588906811,1.77626215406874,1.14890869193868,0.908517083001843,0.671573345001762,0.854883764054784,2.82205227371034,125.333937299319,5.23368462557429,0.098162455783681,0.382621595661658,9.75042928177421,0.595684079892389,1.1872439727525,0.540380714300176,156.953315579125,0.692701073422161,0.85519290691365,0.0113372892065127,0.0266221145289998,0.0496352830851377,0.0402571181379576,0.101824307768453,0.230400707651767,0.285753273411569,0.151763624830008,0.835371325977073
3.95413855037422,0.421708686355494,3.13913502508005,3.6953751633621,3.57672666471274,3.25152307418304,2.31849088306186,3.46957480494766,14.9292912319334,0.478118729017198,6.32203494500678,1.53180518787916,1.83736787432333,1.16923395004667,0.927622865516361,0.701437704291982,0.864248436214098,2.86270413118297,125.96614788305,5.34745512379454,0.0999101136023428,0.390111886321189,9.71016158969202,0.607485201757733,1.18999330303937,0.550710610174573,157.489959171823,0.686656337718303,0.864363523837341,0.0113104409201134,0.0284360698065183,0.0500261773942629,0.0379448115443933,0.0981318491173872,0.227527805939004,0.289660758390293,0.150599347195182,0.814326823098846
4.21027852046481,0.470994915177322,3.19437233466017,3.64604228731809,3.60771650441891,3.28846907908967,2.33613367109419,3.54172529203285,14.905219916542,0.547603383723201,6.38466767903053,1.54467307928185,1.82511137612847,1.17057572902562,0.945734334292304,0.696241704127761,0.871884507608176,2.88766414767728,125.039414032696,5.29817194682702,0.103898296520562,0.388674685814615,9.78080022020003,0.585737126438095,1.18596035026312,0.543316473778311,158.216235956459,0.692676554639139,0.862150206070625,0.0111580985210667,0.0281269956927392,0.0504979000582389,0.0373138975762792,0.0975560636137007,0.225504537149421,0.295210408169978,0.15485062693542,0.828561264643929
