1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
2.22638649766351,1.45270685358728,1.21100709807521,0.530302291704148,0.295679745316148,0.280875959363635,0.0369287215837108,0.0975209792161295,0.0675929846215771,0.0736793247921357,0.0682626046923051,0.000760371927664054,0.0516764220353795,0.135546888137011,0.00847026206632496,0.0636811133846966,0.0856390258938706,0.0301006866198184,0.115162290052255,0.0263441041440709,0.135791102710782,0.103859503677332,0.052791310500224,0.107964605884934,0.0656998151333895,0.0873993388508812,0.0864804709569914,0.123890701874334,0.0717480366785821,0.118900512301867,0.108090490734562,0.0722375410084061,0.184594807477344,0.0305137784955203,0.144039781825641,0.0792618999454036,0.108478412358137,0.256689784843542,0.20736959410175,0.111499994483867
2.15538315796783,1.45050183826935,1.19173332808118,0.58605316729836,0.249463755745655,0.276040128914093,0.0561610856566922,0.0846251990689707,0.0768899995593599,0.077929238117006,0.0653511216472397,0.000679804483163195,0.0515465078774422,0.116503468890938,0.0080346290584088,0.0529349878322888,0.103364680585518,0.0279692259059384,0.10903548705135,0.0414439028215176,0.102902648458289,0.128374425189602,0.0522958616794057,0.0812759926381528,0.0556354887531251,0.0999109277119435,0.0649437877896503,0.137273067964501,0.0911172727614768,0.0917766433645136,0.0969715436754033,0.0625016911422531,0.164324565127576,0.0300738310534506,0.172874258500173,0.0668535980799165,0.0880049174728582,0.32722177855404,0.196547035113049,0.141066581136364
2.04687309115425,1.56984816335924,1.09768838631513,0.582554294203497,0.298517523490715,0.269747233142958,0.0476344524693924,0.0988364290506106,0.0793100062007318,0.0787049471676327,0.0680829266721613,0.000604902524143023,0.0418379395781542,0.125447709772853,0.00431056644073912,0.0477715284755726,0.122436299976794,0.0383640031177016,0.0893510611759378,0.0247101411915579,0.105707730768471,0.131240063964544,0.0472507205668963,0.076925709690055,0.0518161215379113,0.0982499302315622,0.0751916137070337,0.144141765723325,0.0583725184226255,0.0779425438329278,0.146393684576544,0.0590361579556452,0.155338408033647,0.0439208834493752,0.153340565510716,0.0685219884659469,0.0847563634781944,0.213256240594353,0.16905746053335,0.121460709168275
2.1038042049562,2.02514531433193,1.15257926587796,0.467840959083998,0.237220940994262,0.290856732537007,0.0776814888162195,0.083781008713656,0.0765277234335267,0.07449269109481,0.0678094112126933,0.000768098344086385,0.0400385568812038,0.136809202929913,0.00470544704235603,0.0425605718938784,0.0955909603517509,0.0316723676863013,0.121947200543913,0.0156400065126945,0.114222776929907,0.0914496143692883,0.0559894484724281,0.0966995129564478,0.0301255516216908,0.123378735263427,0.0681896464264546,0.120599279746667,0.0577480636761599,0.0810842510623262,0.165783442975259,0.0482662241038142,0.141751315325229,0.0490495848332585,0.128774078274846,0.0861836481400972,0.10233197548467,0.251820697774697,0.181289997134992,0.0902306669712059
2.17648972113002,1.95832006233919,1.14263105391258,0.493166963413195,0.297248445040107,0.24823738053251,0.0812946517414068,0.0927939695171842,0.0691031036559141,0.0972594562769367,0.0534701958975267,0.00107821349587927,0.05993278478414,0.108193018352327,0.0057513770720897,0.0405876502710615,0.105840794347115,0.0463522969770364,0.124763015237022,0.013742940216076,0.108892885823916,0.079324468349736,0.0630214616046702,0.131623147486761,0.0244127131748749,0.116206254940761,0.0664042710115953,0.126875516011768,0.082007092301259,0.0829497180426491,0.145820192140455,0.0579653137440886,0.141247765017584,0.03345943895441,0.163136933425605,0.071538399684039,0.0697410810166642,0.286574557913689,0.159124422886551,0.13073996797916
2.46265073348558,1.76914647425595,0.879883187762917,0.580400780078076,0.312485488952586,0.205161445398822,0.101550420105332,0.0599489068009506,0.0793676857339776,0.0853764776118384,0.0581776930670185,0.00106191220691571,0.0562857059308748,0.110670188826302,0.00446410283677828,0.0389178003632848,0.108428876102214,0.0424131903206202,0.116436200894626,0.0150622142646118,0.122938723793668,0.0906128406031392,0.0458832881509821,0.119263224000614,0.02571159784069,0.133795316897368,0.0583181100197151,0.115397446003022,0.0896427906113227,0.0761704581052906,0.125217278534665,0.057636861862911,0.163374148906359,0.0386142649235656,0.143317315507831,0.0725175415999545,0.0828580579628074,0.298979178125859,0.140726134972681,0.161702403610826
2.02800732242294,1.60296189150877,1.38560732693643,0.558274308744022,0.34669598504288,0.202472877317263,0.131949093912325,0.0398950585637314,0.0827792189058963,0.100615969571661,0.0582212693159584,0.000981590523124501,0.0468729404933526,0.120665924457875,0.00377549052384705,0.046195304475139,0.0845486134140654,0.0501353612134703,0.117143763800252,0.013797294670078,0.129542273477738,0.0691274692174192,0.0562236998587217,0.115827420346753,0.0307423581803213,0.110943216331396,0.0851723643171242,0.12131919066036,0.0829600988971188,0.0745462712129198,0.110625718552908,0.0642735342134575,0.16932724894897,0.0495836519159602,0.129234112806078,0.0805761270149313,0.0933161261637169,0.250164942521064,0.13016431635653,0.233558966826557
1.96731037812887,1.49419828441048,1.24482278216752,0.715426945497124,0.277455955058644,0.258560532842218,0.0884710721672483,0.0474207085153029,0.0871896725585624,0.105588625466858,0.0447589457518196,0.00117731897113449,0.0524831297391825,0.122739557615063,0.00419995126542194,0.0442945014814784,0.0972715413368072,0.0512924400215465,0.107596007511775,0.0169394501357472,0.101370975331429,0.0852668257620429,0.0489791933979526,0.120945732835736,0.0365324980022232,0.116556831694738,0.0745218877494502,0.103023541481809,0.110638873166657,0.0404279444786731,0.141929704052862,0.0560377324861015,0.162083376919257,0.0635579365895664,0.117320431772022,0.0784756698834926,0.0990717321952266,0.217121933894186,0.149559804845544,0.173840889390571
2.17138479794567,1.5030186789242,1.15234365100935,0.553566071458861,0.388287077496872,0.218970772248769,0.0784788584928146,0.0666677278117611,0.0904223591373497,0.0733966458521321,0.0552635237908595,0.00163874649142122,0.0680403798428786,0.107613447918439,0.00424927576210229,0.0342895740022113,0.111777462537926,0.0532906187911349,0.106987224779481,0.0178011733591102,0.115194406166471,0.0904553196437917,0.051774385069955,0.104699444644806,0.0263275642164634,0.131403900784633,0.0576743445851566,0.101545272800158,0.0961153265873619,0.0583725659448599,0.166137355411196,0.0385448779956727,0.141539914918352,0.0697731530351471,0.120334018009009,0.0973364575705975,0.086613592105189,0.249758250440466,0.216915066094905,0.116289358874461
2.38416421430961,1.5849832539476,1.07567161567047,0.543421048173751,0.30289440914895,0.282435276427505,0.0693973098799077,0.063648095856734,0.101555730965212,0.0648657076937274,0.0567471119966466,0.00222954271967429,0.055418904832221,0.118079387846683,0.00479564974265214,0.0403298214346026,0.0842541031115825,0.0431200432725018,0.124172407128588,0.0187682661085081,0.113675706853285,0.0725465606411725,0.0532810763318235,0.1174280269028,0.0275700628527575,0.126558744265482,0.0406659169367396,0.1170870622786,0.107849090289595,0.0505304532701814,0.131152496987194,0.0458063602577467,0.156991540048887,0.0732557712594706,0.119000934336016,0.104406119789639,0.0594841848854091,0.241691531790118,0.210606951158839,0.199242850146526
