"contact-coeff-00","contact-coeff-10","contact-coeff-20","contact-coeff-30","contact-coeff-40","contact-coeff-50","contact-coeff-60","contact-coeff-70","contact-coeff-80","contact-coeff-postld-00","contact-coeff-postld-10","contact-coeff-postld-20","contact-coeff-postld-30","contact-coeff-postld-40","contact-coeff-postld-50","contact-coeff-postld-60","contact-coeff-postld-70","contact-coeff-postld-80","firstlockdown-endday","mean-time-vent","death-prob-home-70","death-prob-home-80","time-symp-to-hosp","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","rr.1"
3.06510218710086,0.770026189206727,2.8683512870395,3.33841412324014,3.17973099129322,2.90884289184478,2.12476314034734,3.21099524304565,13.5828439779598,1.3040430849851,6.50542836330937,1.67096015507598,1.92603354010154,1.27529791444653,0.994225193735668,0.7283128173904,0.941123929685691,3.22581115814996,125.713327572933,5.43757964606084,0.107293049237803,0.387610502074996,7.5809897427529,0.85422368685571,1.11496638297741,0.524405589981323,159.071253185762,0.741127480453886,0.885756126932729,0.02376138201892,0.0217065235737292,0.0556460026377279,0.0465793963343186,0.0960794462731505,0.232511607786558,0.306449279533955,0.160147950837475,0.837689996747516
3.03134200928317,0.754594058702424,2.82951105987469,3.35176757981735,3.19483699116123,2.9356759729651,2.09460892274643,3.22930311525486,13.7644906487415,1.18369538373395,6.44504552335693,1.61326478287674,1.90829623501208,1.25777327141768,1.00080434049745,0.722549073685998,0.924217495421801,3.18525399344484,125.809215154849,5.40964774785238,0.101975263969798,0.383759436096246,7.65141601313136,0.837419581086209,1.09483291871638,0.513253568762242,158.356684146765,0.745473608590294,0.884400926358584,0.0239685318507561,0.0221246723567608,0.0549435456044919,0.0452899274546623,0.095968061536162,0.231727765425513,0.30792438255759,0.158539672134369,0.772593890651427
3.12721062404337,0.825478748713817,2.91971993647646,3.38567494813234,3.21638036889875,2.95778602397769,2.15528242664715,3.34252882646174,13.6604927704225,1.28090110833454,6.35624436175262,1.60948475197845,1.88941044762328,1.25695020290087,0.984312294606523,0.709420664213066,0.913745448452472,3.1681393994225,125.594198532841,5.26622923253433,0.0933243632398545,0.384995181341268,7.75387395609818,0.840191091918447,1.08834233115525,0.521486864569344,159.492281903677,0.743775631048078,0.886962168644723,0.0229494622501002,0.0222015552359884,0.0541274341285532,0.0449442692751747,0.0952709331264115,0.231450384941862,0.308275100139563,0.157288427141997,0.771678256107889
3.21132486060319,0.758057705773578,2.94745243754195,3.41133213518909,3.26519681998711,2.98100937716144,2.19653779935481,3.26141139513498,13.7687770113547,1.04233837802758,6.4243047422321,1.5949477289854,1.9030738203429,1.23933952932038,0.987449568222019,0.713043280555655,0.919544067692702,3.11531172228314,125.492444542107,5.3801805550972,0.0922925449280109,0.383100817456664,7.78042413521729,0.836114825779471,1.08332578455795,0.527924425128148,159.854347019222,0.746948114389752,0.879126144970062,0.0225174222014224,0.0223196705495272,0.054690151778196,0.0446263803608601,0.0962376022688147,0.232045665183367,0.309197678591653,0.154069409495016,0.785024995910947
3.13928658696112,0.788247948533386,2.93694474481408,3.41535993650534,3.23068446634499,3.01728472063314,2.13892386781717,3.3052416377049,14.0076524763879,1.11318311201049,6.52716094421877,1.63647072570829,1.91227405449636,1.23749937089764,0.983922550700367,0.711671754239819,0.939811288705764,3.16328800882744,125.44324397106,5.32422324492223,0.0951671607042446,0.384325530832722,7.7568387543604,0.84004052195598,1.08864120532345,0.552909917681896,160.470797595024,0.748138247535202,0.877623662720909,0.0237464330900547,0.0217367695431648,0.0553328544745645,0.0436488400827571,0.097119688091865,0.232812405223798,0.310605574898705,0.151569488979548,0.783680574152797
3.20131507452835,0.842554831926932,2.91885592993741,3.43275594788358,3.28093980185519,3.0177448741872,2.17987879459029,3.37581435677226,13.903581008254,1.10842169290587,6.66906917376196,1.66764580206432,1.93970221625722,1.26841329355353,1.00340294645834,0.741337510803201,0.947455218388219,3.12643805287237,125.468443592035,5.33456146072262,0.0955092784640796,0.385856283070064,7.78853186291418,0.832098736726904,1.08550264353601,0.559304516164563,160.894260733777,0.752128880638289,0.870926674348463,0.0228465561654706,0.0216739518669253,0.0551371603685478,0.0426836000323191,0.0983962517680806,0.233355888815144,0.310804988382874,0.15122559850986,0.799939962216109
3.28474520704031,0.670175218899443,2.94375435948932,3.39210050050444,3.24320716094939,2.98359318392802,2.13698363149286,3.34533881193516,13.9230394987605,1.20814296627905,6.64809051922474,1.67183848661877,1.93021191182904,1.28674745453753,1.0173192567073,0.722909019947301,0.961629062369621,3.21500471550553,125.668937700975,5.35829995607178,0.0965040587556768,0.389957583351548,7.81448514042489,0.839840971986126,1.0973760532124,0.554788031181786,161.338870360985,0.745818217962622,0.859604054876936,0.0229835339760668,0.0222980828192222,0.0554887861969458,0.0416945736843302,0.0969913901327352,0.234309009582105,0.309379990248591,0.151207750252338,0.814438288062536
3.34227956536992,0.723633535399015,2.97484132264212,3.46662780832974,3.31130493580904,3.01865694479821,2.18492345989201,3.37547335392127,14.0897658615033,1.16884464672349,6.70743506809174,1.6829772860037,1.98337378340012,1.29336955484803,1.02369054522816,0.721762624985057,0.952862861687441,3.22536307431111,125.880398388524,5.48734515550906,0.0959698708097418,0.39163298340785,7.83873032370648,0.853706601969538,1.09153700816435,0.53796885749069,160.793831977515,0.739152824034554,0.869965717071654,0.0225452364655843,0.0219794214139278,0.0548176293489599,0.0422089593540134,0.0968550333797626,0.233213480512488,0.309464155781409,0.154403121885626,0.773717927393408
2.97253522822004,0.968611693286145,3.01002251657482,3.50580716710198,3.31699653998719,3.06434204288,2.211299333801,3.43915087949048,14.0780921264523,0.820696550922071,6.6464701759412,1.61286024590609,1.89632971024506,1.24269228677066,0.98817151809554,0.710700002376023,0.936500246171455,3.11365978347542,125.490072588193,5.56787361770665,0.0966997509987175,0.394438984251074,7.90987378364165,0.842889273656669,1.10840747750691,0.541693881256284,159.354136870299,0.741203580994914,0.866785650634576,0.022858897249882,0.0225294714164151,0.0544691763689118,0.0415107834488642,0.0971592005290635,0.23451779050578,0.308208020190595,0.157000414310411,0.789642246735371
3.03098633782522,0.935135925499033,2.97904832002657,3.55278193121525,3.31197975088832,3.02639293483967,2.21162741111092,3.35251247391481,14.0696170632124,0.399931414659689,6.84656081201042,1.59577680595446,1.92785341148507,1.21010375869755,0.978342718162647,0.711061228301266,0.919406384251284,3.13124921536172,125.075206180548,5.63945758557897,0.0970997580368812,0.399031604623072,7.95394547369564,0.853163730554513,1.08257648052135,0.545297063245513,161.068930771665,0.744514659640095,0.862013284987606,0.0223320961297321,0.0225905760562418,0.0558748120057626,0.0409543020945432,0.0988706023371724,0.233883300691133,0.31049310045391,0.15628841036076,0.818253593226827
