"contact-coeff-00","contact-coeff-10","contact-coeff-20","contact-coeff-30","contact-coeff-40","contact-coeff-50","contact-coeff-60","contact-coeff-70","contact-coeff-80","contact-coeff-postld-00","contact-coeff-postld-10","contact-coeff-postld-20","contact-coeff-postld-30","contact-coeff-postld-40","contact-coeff-postld-50","contact-coeff-postld-60","contact-coeff-postld-70","contact-coeff-postld-80","firstlockdown-endday","mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","time-symp-to-hosp","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","rr.1","rr.2","rr.3","rr.4","rr.5"
3.25296867692573,3.71568012748132,4.44512872682548,4.86303392481564,4.04145361068059,3.81954771284669,2.46010069401203,3.56203949484956,11.7685768658815,1.33722626908404,2.67619086992488,0.896430117956311,0.981149711874704,0.648653557797397,0.576709946370564,0.415175112536668,0.50202096805309,1.63308354444086,143.877974074987,7.37804725755873,0.0255633968006461,0.0776034235356635,0.255209516589754,2.1256396299312,0.45978877460123,0.440301005212538,0.374590601129087,152.90160535618,0.693317509412638,0.640160222712278,0.0189816139553136,0.0262439232683533,0.038425754054219,0.0699756316601196,0.0958604584231876,0.177227315412509,0.320639837907043,0.294080319443091,0.114560269422555,0.354890570636285,0.306011956575672,0.00294395938427099,0.034071256181061
3.23379109062185,3.69765415347975,4.73982500707848,4.97868007463507,4.21937147672445,4.26145262785229,2.61454450846783,3.72111552714563,12.0579428020988,1.29975928855031,2.52343697992282,0.861227558698239,0.940089217345394,0.623600755989641,0.56688615926703,0.413419400476291,0.473756109468549,1.55667717900376,142.097342248282,7.1685090642289,0.0251761128994553,0.0678820347847935,0.239851697412072,2.09172536769295,0.477457301922915,0.430424819342394,0.35690767828154,152.214398743408,0.686567198363825,0.64272551309614,0.0156651242935409,0.0230795514632264,0.0360717163927594,0.0588002880248611,0.093072438006568,0.163681869880934,0.318536605343219,0.286443568292329,0.194699707939374,0.188638947163628,0.307137231912261,0.0442899610478842,0.0227556136031309
2.84272025635655,3.6152013323062,4.37652380252148,5.10058316649824,4.27577718448398,4.0727435959663,2.5606853576203,3.7674091374414,11.9518035166974,1.46847472604623,2.78415707008126,0.948538217927351,1.06530643191727,0.689245157516836,0.612454335783122,0.449630042468402,0.525394734101911,1.7647821603554,142.645959511882,7.33281290848692,0.0238410751996002,0.0719602106057706,0.242944678401392,2.27846107226766,0.488095648884924,0.397187200472036,0.315625169945987,154.57402053216,0.715791006789948,0.726579850552297,0.0178454244305594,0.0294800180580028,0.0411700767964227,0.0649593441813224,0.0997735834904555,0.166540442956492,0.327378692158375,0.2932013991946,0.0639157892300083,0.326983147991888,0.058352144502647,0.20752403244444,0.304736539278822
2.98430221320911,3.46618365330611,4.36048640755861,4.87501230027771,3.95515954957481,3.95685510625534,2.46344438190615,3.51735283518318,11.9960617958746,1.45562664356847,2.85114500585235,0.945753787225944,1.0724531012995,0.700916297734783,0.646065171688253,0.444995936840647,0.542320313566732,1.89807750312626,140.375282372389,7.95665021678467,0.0221481635450223,0.0740572109962545,0.233087505676614,2.0300227983491,0.507328867882262,0.452396846211761,0.390195737309763,156.069748155593,0.728414087045166,0.689345996743161,0.0190448801456541,0.0274031552506171,0.0352128235039213,0.0703380329783171,0.0942327775243047,0.179341547140804,0.315085205635451,0.280683296328017,0.224507540600661,0.353189543591317,0.124725912051496,0.144681552182305,0.0743007660929417
3.59715283381542,3.49231808813589,4.5291290414722,4.71688359640866,4.0912828148622,3.95162125258816,2.51643059504407,3.7171954715175,12.301374441074,1.58072956062035,3.0558514963585,1.02735942668261,1.11871180627178,0.73854167788249,0.678193565334128,0.475983502934796,0.570601209260778,1.92136581431151,140.537139306772,7.85002501286998,0.0206000533190207,0.0647726423993205,0.236558179467102,2.16497413585898,0.501299785832783,0.433708965702179,0.33757137225964,156.312081009458,0.713320482625132,0.741645593143179,0.018051567992496,0.0261087984779818,0.0409614644686524,0.0596561621284648,0.0898754046169912,0.175658040047349,0.310466631782108,0.263423869442403,0.103022628927891,0.508666490158862,0.0900452428242468,0.121625601424134,0.00431534994904235
3.24912565683126,3.67205449446508,4.43159225332728,4.83580486814945,4.07958595359251,3.92598010188629,2.48220655546785,3.68376594226702,12.3436415031773,1.53610499550387,3.05728204181692,1.03073830058167,1.1246016629718,0.724744012644969,0.6541396610089,0.467917275517079,0.578033966652313,1.8843490885742,141.183010409447,7.47300588687175,0.0186146050809069,0.0794232596902642,0.24115458242337,2.1002211537397,0.487063334681312,0.433323931927973,0.366651364386,156.072642478051,0.715872952077126,0.820819465228085,0.0181783402489442,0.0264933981798754,0.0359181191824817,0.0626294853953771,0.0929362104738705,0.181759238453425,0.314401792908459,0.276274528859749,0.0612505136484851,0.269254613945895,0.0987545015755615,0.317284721826387,0.119332460337641
3.40631396587651,3.65274336480491,4.67655393927083,4.8604203306128,4.16631596976102,3.98842092338677,2.54856203873803,3.73701322455755,12.2426645093865,1.50481253118611,2.96464594870092,0.979664525884717,1.06362781082447,0.719586267182112,0.647966172826741,0.462479964645266,0.564739285816033,1.81131841545495,141.786934247637,7.66006802106395,0.0185853377503073,0.0830580368055671,0.257331131716313,2.11539579395147,0.469832598222251,0.45739195393301,0.388776390770766,145.935607978039,0.68076160711095,0.81415485001541,0.0204296051592159,0.0254920536868251,0.0391214462105246,0.0671076580409442,0.0931010017359375,0.183153473450444,0.316279079060281,0.267359142070781,0.0883909664948902,0.488406682642381,0.168878575980031,0.0635041470282921,0.161076206166814
3.44124638631782,3.89075191251869,4.46305330056738,5.19594440342376,4.21924820224361,4.06194571011206,2.61823631457463,3.69664670800719,12.907087621981,1.20647823580385,2.53246269326691,0.840111185212509,0.927784520758064,0.588116174210956,0.552439758702478,0.393090320075562,0.486498306100505,1.61193026883792,140.023359149268,7.38082030809736,0.015318471262167,0.0649006651785452,0.226542472169066,2.05423382212556,0.454947506458476,0.469031806106829,0.363688836888893,146.785516053987,0.648014774776157,0.817581256811059,0.0204194117034191,0.0262215085533449,0.0397160181383217,0.0697453294881968,0.0954884698027275,0.177658360243715,0.313338101139954,0.27151188981099,0.226161031629076,0.0876054155309391,0.353765597062647,0.175767576652321,0.0541517780782544
3.57319986130028,3.91407168660474,4.7692724771457,5.18917002069409,4.56461825900021,4.28605801828012,2.68445910420752,3.96765807896409,12.4270406331833,1.21353174806987,2.38068649842766,0.812608029348954,0.876938136052955,0.580457085999404,0.526856900809872,0.370631796297556,0.436015189674205,1.48549161377917,140.421768671288,7.48658367927293,0.0162799821367495,0.0731798342866484,0.237152599242324,2.50436290424821,0.432709237416904,0.44653972799708,0.38925537540795,145.158423898358,0.613724940133831,0.767109381301133,0.0164044910466165,0.0250581883446188,0.0424827252735744,0.0643236370359364,0.0905691999164824,0.175181729171036,0.295689941989273,0.277197911735558,0.102045348186311,0.24130238130773,0.173512192673658,0.212827426625668,0.0737056350814396
3.14104818653611,3.57702307572213,4.53773985555771,4.93597644278809,4.19278543535105,4.06850213839008,2.51928200028786,3.53688988435088,12.0947052387701,1.18065988570747,2.45864652469531,0.826918618998194,0.924426327057187,0.586103391468735,0.540851438932933,0.382553525726168,0.451553334695321,1.5174994599283,141.308974729279,7.25494540228876,0.0166666177722728,0.0695857800044618,0.226307838024644,2.60812159978321,0.420201682738462,0.369046298292716,0.422744497137717,145.949088911862,0.640682473513024,0.748372487363052,0.0208836027929838,0.0256761197446799,0.0377342936151305,0.0626183226020904,0.0917005601381557,0.173272267497656,0.313312983924442,0.267107119017509,0.170175924881514,0.134189838567703,0.176554748106956,0.209490164042057,0.152087323162506
3.26265397879305,3.70769330705707,4.28637767489575,4.63398629543707,3.89703598413854,3.65830133013292,2.31041125159347,3.34538039798071,11.755228404649,1.23437260724661,2.47160544546667,0.853204236912938,0.939127248618374,0.593480925213563,0.539641038815247,0.407340382201679,0.460158427999258,1.5406107355235,143.55743282384,7.25669217186544,0.018226141326148,0.0758473781720714,0.209892716241235,2.60519408445107,0.475551264690415,0.372132545943975,0.365661458888394,152.928602057077,0.635296619319664,0.733480957969183,0.0217886681744971,0.0272742025232482,0.0381792583651707,0.062771163559687,0.0936920200317116,0.163230250787556,0.299440613997271,0.254534771011335,0.110642644507216,0.287149916774612,0.141499748098139,0.193282711830673,0.102462475457671
3.07146717327437,3.76676665558431,4.44144643101212,5.07354181769174,4.13823604469556,4.01395374340903,2.57507051102596,3.65311086039775,11.754012932574,1.26070749040809,2.70637300448673,0.90919152576878,0.978052129124799,0.638548177498535,0.582113846888933,0.412267442213001,0.493753736334331,1.61856341300983,144.301870825262,7.54485197482632,0.0175986888976176,0.0788286320760653,0.217902170745976,2.18007270434322,0.505420437154284,0.396956996614941,0.38140291027447,157.332054766329,0.620572573559702,0.77743305114215,0.0180348885411221,0.0247310586011695,0.0366128945247274,0.0626174304497241,0.0822387992544402,0.156317125723132,0.30143511612364,0.256264168245945,0.112044829484204,0.207921832996401,0.247337788020213,0.124810524564174,0.131808145860512
3.14835661387979,3.4655372179384,4.22276294003438,4.72634715379963,4.03970261050733,3.86523536943425,2.4563595624181,3.48441452563276,11.2504212009116,1.31682669499866,2.46163295443504,0.8294973149811,0.886187982665775,0.567368287422888,0.538925813062642,0.392928291150962,0.433350929718651,1.50351951789924,142.992453835564,6.73554513697323,0.0142912148859268,0.0696545856745545,0.194629910128117,2.06030226629261,0.482367398106435,0.378738778473794,0.352914878631027,162.72430887073,0.606153888300679,0.839012827129974,0.016833920557057,0.0272561720285634,0.034917521476854,0.0595526308139491,0.0848088404319036,0.156383629015642,0.315658469277622,0.250879015281207,0.122315858316527,0.18173676204957,0.43405762514809,0.0295916277223633,0.0387813844081378
3.23045175918374,3.77296743390886,4.3376741781909,4.80778373585977,3.92144434759453,3.77399492025821,2.45521730737032,3.52823803726268,12.0735061757071,1.34127645180662,2.75696293248772,0.909701753939271,1.00141975376691,0.650822275122081,0.589139946118306,0.427769848218223,0.499213447327483,1.70553705561458,142.136672066374,6.71970596197795,0.014032697172121,0.0693000132229201,0.222930984647878,2.11992986631027,0.432708432509238,0.358895469724008,0.321763991962645,165.98391531609,0.61085829080721,0.848120140271671,0.0159299246207713,0.0248039416802696,0.0381877250689146,0.0597253513230026,0.0875225287278922,0.158326230911514,0.295061726635377,0.260314256909772,0.0766488853665018,0.261337693391588,0.26277298856676,0.0945641414221383,0.0777139399016187
2.9690206506509,4.03081923170077,4.74713015970864,5.23493705897861,4.30683854665314,4.07595093130903,2.75511200133716,3.86036040770501,12.5631949742602,1.35410282960345,2.76453076154628,0.930428203806651,1.02565735854148,0.657996580077701,0.598598160125229,0.420779822840845,0.499394746252842,1.66317988819752,143.569367327065,6.81743204380488,0.0146180340842661,0.0521765727861844,0.200681920706655,2.0712162191406,0.402807110243473,0.338000186560077,0.333287395865361,161.059315615477,0.611167057961158,0.859788704157812,0.0148298523269673,0.0255850787104828,0.0386960981646332,0.0601695213883487,0.0890741386395748,0.157620309075723,0.307035428212876,0.255833302041367,0.0741655463674678,0.442155177385081,0.0952378436452016,0.0989259439879483,0.038614018474567
3.49203363195024,3.9140984292177,4.70081314474534,5.25247440930358,4.32117706390058,4.11900655538228,2.50027656924997,3.80323245521025,12.8736278330377,1.20642140342533,2.43932293497042,0.826197249231768,0.883580291489398,0.570866216983177,0.516571370566648,0.359717975140649,0.430190018747844,1.54735439218635,144.508611272174,7.77744830094729,0.0139372987387007,0.0603951880846877,0.187772061998492,2.08959295867632,0.447690150707422,0.377102491673382,0.344925652882271,163.855807152344,0.60058942268686,0.804491427491652,0.0164667780479917,0.0241901645021644,0.0378251848934705,0.0614656347219297,0.0895309657695038,0.165517166626582,0.290917945676496,0.254587736304093,0.156512690556297,0.258224296962445,0.210722802259225,0.00441295452916906,0.0930110268012225
